,klient_id,wyksztalcenie,czy_samochod,czy_mieszkanie,plec,wynagrodzenie,wiek,czy_kupil,czy_w_bazie_klientow,liczba_zakupionych_wczesniej_produktow
410,410,wyzsze,0,1.0,1,6796.0,62.0,0,1,1.0
411,411,wyzsze,1,0.0,0,11871.0,43.0,0,1,5.0
412,412,wyzsze,1,1.0,0,10825.0,47.0,0,0,10.0
413,413,wyzsze,0,0.0,0,7642.0,48.0,0,1,11.0
414,414,srednie,0,1.0,1,11763.0,56.0,0,1,1.0
415,415,srednie,0,1.0,0,6460.0,57.0,0,0,11.0
416,416,podstawowe,1,1.0,0,7014.0,47.0,0,1,13.0
417,417,wyzsze,1,1.0,0,4946.0,35.0,1,1,8.0
418,418,podstawowe,0,0.0,0,7652.0,62.0,0,1,12.0
419,419,wyzsze,1,1.0,1,11298.0,48.0,1,0,4.0
420,420,podstawowe,0,0.0,0,6904.0,61.0,0,1,7.0
421,421,srednie,1,0.0,0,7270.0,49.0,0,1,7.0
422,422,wyzsze,1,1.0,1,7496.0,55.0,0,1,3.0
423,423,srednie,0,1.0,0,10182.0,55.0,0,0,13.0
424,424,srednie,0,0.0,1,10218.0,54.0,0,1,9.0
425,425,srednie,1,0.0,0,,53.0,0,1,0.0
426,426,podstawowe,1,1.0,0,6697.0,55.0,0,1,0.0
427,427,wyzsze,1,0.0,1,8605.0,59.0,0,1,9.0
428,428,srednie,0,0.0,0,11382.0,44.0,0,1,10.0
429,429,podstawowe,0,1.0,1,6987.0,54.0,0,1,12.0
430,430,podstawowe,1,0.0,0,6269.0,50.0,0,1,7.0
431,431,srednie,0,0.0,0,6555.0,42.0,1,0,9.0
432,432,srednie,0,0.0,0,10501.0,42.0,0,1,7.0
433,433,wyzsze,1,1.0,1,9016.0,47.0,0,0,10.0
434,434,podstawowe,1,0.0,1,10036.0,54.0,0,0,11.0
435,435,wyzsze,1,0.0,1,11601.0,48.0,0,1,2.0
436,436,srednie,1,0.0,0,,54.0,0,1,
437,437,podstawowe,1,1.0,0,10437.0,45.0,0,1,
438,438,podstawowe,0,0.0,1,5243.0,52.0,0,1,7.0
439,439,wyzsze,0,0.0,0,5877.0,55.0,0,1,11.0
440,440,podstawowe,1,0.0,1,8959.0,49.0,0,1,12.0
441,441,wyzsze,1,0.0,1,5409.0,60.0,0,1,6.0
442,442,wyzsze,1,0.0,1,8852.0,65.0,0,1,11.0
443,443,srednie,0,1.0,0,8520.0,50.0,0,1,4.0
444,444,srednie,1,1.0,1,,33.0,0,0,11.0
445,445,srednie,0,,1,7897.0,55.0,0,1,4.0
446,446,podstawowe,1,1.0,0,10597.0,54.0,0,1,7.0
447,447,wyzsze,0,1.0,0,5668.0,45.0,0,1,12.0
448,448,podstawowe,0,0.0,0,3974.0,48.0,0,0,12.0
449,449,wyzsze,1,0.0,0,5676.0,47.0,0,1,9.0
450,450,wyzsze,1,0.0,0,8650.0,40.0,0,1,13.0
451,451,wyzsze,0,1.0,0,5101.0,31.0,1,1,17.0
452,452,wyzsze,1,0.0,0,11694.0,62.0,0,0,13.0
453,453,wyzsze,1,1.0,1,7058.0,54.0,1,1,11.0
454,454,wyzsze,1,1.0,0,7016.0,61.0,0,1,0.0
455,455,podstawowe,0,0.0,0,7023.0,59.0,0,1,4.0
456,456,podstawowe,1,0.0,0,7125.0,58.0,0,1,5.0
457,457,wyzsze,1,0.0,1,10217.0,51.0,0,1,
458,458,podstawowe,1,0.0,0,9416.0,54.0,1,1,10.0
459,459,wyzsze,1,0.0,0,7103.0,57.0,0,1,13.0
460,460,wyzsze,1,0.0,0,7353.0,63.0,0,1,11.0
461,461,wyzsze,1,1.0,0,10337.0,47.0,0,1,2.0
462,462,podstawowe,1,0.0,0,13058.0,52.0,0,0,11.0
463,463,podstawowe,0,0.0,0,10233.0,57.0,0,1,9.0
464,464,srednie,0,1.0,0,9901.0,61.0,0,1,
465,465,srednie,1,,0,8364.0,53.0,1,1,15.0
466,466,podstawowe,0,0.0,0,9507.0,40.0,0,0,12.0
467,467,srednie,1,1.0,0,5916.0,55.0,0,1,
468,468,srednie,1,1.0,0,10718.0,44.0,0,1,0.0
469,469,srednie,1,0.0,0,6786.0,51.0,0,1,4.0
470,470,srednie,0,,0,9091.0,45.0,0,1,0.0
471,471,podstawowe,1,1.0,0,5353.0,46.0,0,1,11.0
472,472,podstawowe,0,1.0,0,7849.0,58.0,0,1,10.0
473,473,podstawowe,1,1.0,0,6347.0,41.0,0,1,0.0
474,474,podstawowe,1,0.0,0,6412.0,56.0,0,1,10.0
475,475,podstawowe,0,0.0,1,10265.0,47.0,0,1,11.0
476,476,podstawowe,0,1.0,0,7837.0,56.0,0,1,3.0
477,477,srednie,1,0.0,0,12593.0,55.0,0,1,12.0
478,478,podstawowe,1,1.0,0,,60.0,0,0,8.0
479,479,wyzsze,1,1.0,1,7084.0,53.0,1,1,34.0
480,480,wyzsze,1,1.0,0,10116.0,60.0,0,1,0.0
481,481,podstawowe,1,0.0,1,13223.0,55.0,0,1,
482,482,podstawowe,1,0.0,1,9932.0,54.0,1,1,
483,483,podstawowe,1,1.0,0,10794.0,61.0,0,1,8.0
484,484,wyzsze,0,1.0,0,13309.0,40.0,0,1,4.0
485,485,podstawowe,1,1.0,0,12720.0,48.0,0,1,12.0
486,486,wyzsze,0,1.0,0,7009.0,42.0,0,1,8.0
487,487,wyzsze,1,0.0,0,6630.0,65.0,0,1,12.0
488,488,podstawowe,0,1.0,0,7964.0,50.0,0,0,5.0
489,489,podstawowe,1,1.0,0,5861.0,55.0,0,1,4.0
490,490,srednie,0,1.0,1,8073.0,51.0,1,0,10.0
491,491,podstawowe,0,0.0,1,9863.0,51.0,1,1,8.0
492,492,wyzsze,0,0.0,0,8412.0,53.0,0,1,3.0
493,493,srednie,1,0.0,0,10257.0,56.0,0,1,10.0
494,494,wyzsze,1,0.0,1,10247.0,53.0,0,1,11.0
495,495,podstawowe,1,1.0,0,6886.0,73.0,0,0,5.0
496,496,podstawowe,1,0.0,0,5358.0,48.0,1,1,
497,497,podstawowe,1,0.0,1,6445.0,50.0,0,0,9.0
498,498,podstawowe,0,1.0,0,7643.0,56.0,1,1,19.0
499,499,wyzsze,1,0.0,1,6597.0,52.0,0,1,0.0
500,500,wyzsze,0,1.0,0,10415.0,52.0,0,1,
501,501,wyzsze,1,1.0,1,7800.0,60.0,0,1,12.0
502,502,podstawowe,0,1.0,0,6767.0,57.0,0,1,8.0
503,503,wyzsze,0,0.0,0,12010.0,53.0,0,1,10.0
504,504,srednie,0,0.0,1,12045.0,47.0,0,0,
505,505,srednie,1,0.0,1,6480.0,40.0,1,1,10.0
506,506,wyzsze,1,0.0,0,6082.0,42.0,1,0,11.0
507,507,wyzsze,0,1.0,0,7330.0,54.0,0,1,2.0
508,508,srednie,1,1.0,0,7934.0,54.0,0,1,11.0
509,509,srednie,1,0.0,0,8726.0,56.0,0,0,8.0
510,510,wyzsze,0,0.0,1,6554.0,56.0,0,1,9.0
511,511,wyzsze,1,0.0,0,10745.0,50.0,0,1,9.0
512,512,srednie,1,0.0,0,7795.0,55.0,0,0,11.0
513,513,wyzsze,1,1.0,1,9812.0,47.0,0,0,12.0
514,514,podstawowe,1,0.0,0,6071.0,57.0,0,1,5.0
515,515,podstawowe,1,0.0,1,8881.0,51.0,0,0,
516,516,podstawowe,1,0.0,0,6472.0,54.0,0,0,10.0
517,517,podstawowe,0,0.0,0,6168.0,57.0,0,1,9.0
518,518,srednie,0,1.0,0,10166.0,57.0,0,0,10.0
519,519,srednie,1,0.0,1,,57.0,0,1,10.0
520,520,wyzsze,0,0.0,1,7840.0,42.0,0,1,9.0
521,521,srednie,0,1.0,1,6313.0,56.0,0,1,11.0
522,522,srednie,1,,1,10298.0,48.0,0,1,27.0
523,523,srednie,1,0.0,1,10792.0,50.0,0,1,12.0
524,524,wyzsze,0,0.0,1,7851.0,44.0,0,1,12.0
525,525,podstawowe,1,0.0,0,7788.0,47.0,0,1,23.0
526,526,podstawowe,0,0.0,0,9640.0,51.0,0,1,9.0
527,527,podstawowe,0,1.0,0,8932.0,53.0,1,0,8.0
528,528,srednie,1,0.0,0,9055.0,55.0,0,1,
529,529,srednie,1,1.0,0,9845.0,55.0,0,1,10.0
530,530,wyzsze,1,0.0,0,4442.0,55.0,1,1,12.0
531,531,wyzsze,1,1.0,0,7172.0,60.0,0,1,9.0
532,532,wyzsze,0,1.0,0,9244.0,49.0,0,1,35.0
533,533,srednie,1,0.0,0,7171.0,45.0,0,1,8.0
534,534,podstawowe,0,1.0,0,8674.0,56.0,0,1,8.0
535,535,srednie,0,0.0,0,6581.0,45.0,0,1,7.0
536,536,wyzsze,1,,0,8396.0,34.0,1,1,2.0
537,537,podstawowe,1,1.0,1,6899.0,54.0,0,1,13.0
538,538,srednie,0,1.0,0,9167.0,58.0,0,1,6.0
539,539,wyzsze,1,0.0,1,7259.0,42.0,1,0,19.0
540,540,wyzsze,0,0.0,0,6199.0,57.0,1,0,19.0
541,541,srednie,1,1.0,0,10573.0,61.0,0,1,4.0
542,542,podstawowe,1,0.0,0,6886.0,46.0,0,1,8.0
543,543,srednie,1,0.0,0,10166.0,48.0,0,1,7.0
544,544,srednie,0,0.0,0,11742.0,44.0,0,1,10.0
545,545,podstawowe,1,1.0,0,5332.0,,1,1,7.0
546,546,wyzsze,0,0.0,1,8059.0,52.0,0,0,12.0
547,547,wyzsze,0,1.0,1,7272.0,35.0,1,1,1.0
548,548,wyzsze,1,1.0,1,7109.0,65.0,1,0,10.0
549,549,srednie,0,0.0,1,6580.0,50.0,0,1,9.0
550,550,wyzsze,0,1.0,0,6334.0,49.0,0,1,3.0
551,551,wyzsze,1,0.0,0,7932.0,50.0,1,0,14.0
552,552,wyzsze,1,0.0,1,6270.0,37.0,1,1,29.0
553,553,srednie,1,1.0,1,6912.0,47.0,0,1,1.0
554,554,podstawowe,1,1.0,1,8081.0,56.0,0,1,6.0
555,555,srednie,1,0.0,1,6266.0,55.0,1,1,12.0
556,556,wyzsze,1,1.0,1,7009.0,50.0,0,1,13.0
557,557,srednie,1,0.0,0,8013.0,49.0,0,1,10.0
558,558,podstawowe,0,1.0,1,8778.0,51.0,1,0,11.0
559,559,podstawowe,1,1.0,1,12795.0,59.0,0,1,3.0
560,560,podstawowe,1,1.0,0,5284.0,48.0,0,1,6.0
561,561,podstawowe,1,0.0,0,6909.0,40.0,1,1,5.0
562,562,srednie,1,0.0,1,7823.0,58.0,0,0,10.0
563,563,srednie,1,1.0,1,9808.0,47.0,0,1,3.0
564,564,srednie,0,,1,7271.0,52.0,0,1,12.0
565,565,wyzsze,1,0.0,0,5568.0,47.0,0,1,
566,566,wyzsze,1,0.0,0,7474.0,38.0,0,1,
567,567,wyzsze,0,1.0,1,8477.0,44.0,0,1,13.0
568,568,podstawowe,0,,1,8781.0,58.0,0,1,7.0
569,569,podstawowe,1,1.0,0,7241.0,46.0,0,0,1.0
570,570,srednie,0,0.0,1,7548.0,54.0,0,1,
571,571,podstawowe,1,0.0,1,6317.0,44.0,0,1,6.0
572,572,srednie,1,0.0,0,12168.0,45.0,0,1,8.0
573,573,wyzsze,1,1.0,0,6736.0,50.0,0,0,12.0
574,574,srednie,1,1.0,1,7359.0,,0,1,7.0
575,575,srednie,0,1.0,1,5185.0,52.0,1,1,8.0
576,576,podstawowe,0,1.0,1,2100.0,57.0,1,1,6.0
577,577,wyzsze,1,0.0,0,6937.0,50.0,0,1,10.0
578,578,podstawowe,0,1.0,0,5843.0,44.0,1,1,5.0
579,579,srednie,0,1.0,0,10095.0,45.0,0,1,12.0
580,580,wyzsze,0,0.0,0,6819.0,63.0,0,1,5.0
581,581,wyzsze,0,1.0,1,4592.0,53.0,1,1,9.0
582,582,srednie,1,1.0,1,7127.0,62.0,0,1,11.0
583,583,wyzsze,1,1.0,0,7837.0,49.0,0,1,12.0
584,584,srednie,0,1.0,0,7770.0,59.0,0,1,3.0
585,585,podstawowe,1,1.0,1,10080.0,61.0,0,1,4.0
586,586,srednie,0,1.0,0,8239.0,53.0,0,1,10.0
587,587,wyzsze,0,0.0,1,6445.0,51.0,1,1,6.0
588,588,srednie,1,0.0,1,12795.0,54.0,1,1,13.0
589,589,podstawowe,1,1.0,0,7852.0,56.0,0,1,
590,590,wyzsze,1,0.0,1,6801.0,55.0,0,1,4.0
591,591,wyzsze,1,0.0,0,12743.0,55.0,0,1,8.0
592,592,wyzsze,1,1.0,0,8043.0,55.0,1,0,
593,593,srednie,0,0.0,0,12977.0,56.0,1,1,13.0
594,594,srednie,0,0.0,1,7954.0,46.0,1,1,8.0
595,595,srednie,1,1.0,1,6222.0,53.0,0,0,31.0
596,596,podstawowe,1,1.0,1,8069.0,64.0,0,1,35.0
597,597,wyzsze,1,1.0,0,6316.0,,0,1,8.0
598,598,wyzsze,0,0.0,1,10222.0,59.0,0,0,11.0
599,599,podstawowe,0,1.0,1,13127.0,,0,1,7.0
600,600,wyzsze,0,0.0,0,7610.0,38.0,1,0,10.0
601,601,wyzsze,0,1.0,1,13376.0,44.0,1,1,6.0
602,602,wyzsze,1,1.0,0,12853.0,50.0,0,1,11.0
603,603,srednie,0,0.0,0,8804.0,51.0,0,0,5.0
604,604,wyzsze,1,0.0,1,8261.0,52.0,0,1,4.0
605,605,srednie,0,1.0,1,6354.0,52.0,1,1,4.0
606,606,wyzsze,1,0.0,1,7240.0,45.0,0,1,9.0
607,607,podstawowe,1,0.0,0,7970.0,52.0,0,1,7.0
608,608,podstawowe,1,1.0,0,9862.0,54.0,0,1,10.0
609,609,srednie,1,0.0,0,8026.0,55.0,0,0,
610,610,wyzsze,0,1.0,0,7484.0,46.0,0,1,7.0
611,611,srednie,0,0.0,1,14687.0,,0,1,6.0
612,612,srednie,0,0.0,0,8655.0,59.0,1,1,12.0
613,613,podstawowe,0,1.0,1,7351.0,51.0,0,1,
614,614,wyzsze,1,0.0,0,8927.0,54.0,0,1,2.0
615,615,wyzsze,1,1.0,0,6063.0,44.0,0,0,11.0
616,616,wyzsze,1,1.0,1,9035.0,49.0,1,1,11.0
617,617,wyzsze,1,0.0,0,11866.0,55.0,0,1,13.0
618,618,wyzsze,1,1.0,0,6557.0,60.0,0,1,10.0
619,619,podstawowe,1,0.0,0,7888.0,48.0,0,1,16.0
620,620,srednie,1,0.0,0,6116.0,50.0,0,1,7.0
621,621,wyzsze,0,0.0,0,7747.0,56.0,0,1,4.0
622,622,srednie,0,1.0,0,7528.0,60.0,0,1,11.0
623,623,wyzsze,1,1.0,1,7370.0,53.0,1,1,12.0
624,624,srednie,0,0.0,0,8473.0,61.0,1,1,7.0
625,625,wyzsze,1,1.0,1,6682.0,63.0,1,1,9.0
626,626,podstawowe,1,1.0,0,9814.0,50.0,0,1,5.0
627,627,wyzsze,0,1.0,1,8670.0,49.0,1,1,5.0
628,628,wyzsze,1,1.0,0,5210.0,42.0,1,1,9.0
629,629,srednie,0,1.0,0,11735.0,51.0,0,1,6.0
630,630,srednie,0,1.0,1,8900.0,48.0,1,1,7.0
631,631,srednie,1,1.0,0,7108.0,59.0,0,1,12.0
632,632,podstawowe,1,1.0,1,6551.0,54.0,1,1,5.0
633,633,srednie,0,0.0,0,6675.0,56.0,0,1,4.0
634,634,srednie,1,0.0,1,7550.0,61.0,0,1,9.0
635,635,wyzsze,1,1.0,0,9713.0,56.0,0,0,7.0
636,636,wyzsze,0,1.0,1,8521.0,37.0,1,1,
637,637,wyzsze,1,0.0,1,5310.0,49.0,1,1,8.0
638,638,wyzsze,1,0.0,1,7267.0,45.0,0,1,3.0
639,639,podstawowe,1,0.0,1,6618.0,35.0,0,1,9.0
640,640,podstawowe,1,0.0,1,10251.0,48.0,0,1,30.0
641,641,wyzsze,1,1.0,1,7324.0,63.0,0,1,8.0
642,642,wyzsze,1,0.0,0,10238.0,47.0,0,0,10.0
643,643,podstawowe,0,0.0,0,8505.0,44.0,0,0,9.0
644,644,wyzsze,1,0.0,1,9687.0,56.0,0,0,1.0
645,645,srednie,0,0.0,1,6926.0,59.0,0,1,10.0
646,646,srednie,1,0.0,0,8534.0,35.0,1,0,9.0
647,647,podstawowe,0,0.0,0,13456.0,46.0,0,0,10.0
648,648,srednie,1,1.0,1,7209.0,32.0,1,1,12.0
649,649,podstawowe,1,0.0,0,10279.0,57.0,0,1,7.0
650,650,srednie,1,1.0,0,9483.0,52.0,0,1,1.0
651,651,wyzsze,0,0.0,0,7733.0,58.0,0,1,11.0
652,652,podstawowe,1,0.0,1,5772.0,43.0,1,1,12.0
653,653,srednie,1,1.0,0,9727.0,51.0,0,1,
654,654,wyzsze,1,1.0,0,6557.0,41.0,0,1,6.0
655,655,srednie,1,1.0,0,7618.0,48.0,0,1,8.0
656,656,srednie,1,0.0,0,15749.0,52.0,0,1,14.0
657,657,srednie,1,0.0,0,8556.0,53.0,1,1,12.0
658,658,srednie,1,0.0,0,5404.0,58.0,0,0,2.0
659,659,srednie,0,1.0,1,7869.0,48.0,1,1,10.0
660,660,podstawowe,1,1.0,1,7031.0,50.0,0,0,10.0
661,661,wyzsze,1,0.0,0,10218.0,48.0,0,1,3.0
662,662,podstawowe,1,0.0,0,7329.0,55.0,0,1,8.0
663,663,wyzsze,0,0.0,0,10286.0,43.0,0,0,5.0
664,664,srednie,1,0.0,1,6544.0,51.0,0,1,0.0
665,665,wyzsze,1,1.0,1,7871.0,57.0,1,1,5.0
666,666,wyzsze,1,1.0,1,7502.0,40.0,1,1,9.0
667,667,wyzsze,1,1.0,0,7788.0,30.0,1,1,10.0
668,668,srednie,1,1.0,0,12847.0,35.0,0,1,10.0
669,669,podstawowe,1,0.0,0,10600.0,50.0,0,0,26.0
670,670,wyzsze,0,1.0,0,10747.0,46.0,0,1,11.0
671,671,podstawowe,1,,0,8504.0,58.0,0,1,
672,672,srednie,1,1.0,0,9487.0,50.0,0,0,4.0
673,673,wyzsze,1,1.0,0,6662.0,60.0,0,1,12.0
674,674,podstawowe,1,0.0,0,6469.0,58.0,0,0,7.0
675,675,wyzsze,0,0.0,0,9886.0,57.0,0,1,13.0
676,676,srednie,1,0.0,0,5478.0,69.0,1,1,8.0
677,677,wyzsze,1,1.0,1,,54.0,0,1,8.0
678,678,wyzsze,1,1.0,0,6726.0,56.0,0,1,10.0
679,679,wyzsze,0,0.0,0,9791.0,55.0,0,1,0.0
680,680,podstawowe,1,1.0,0,6375.0,44.0,0,1,14.0
681,681,srednie,1,0.0,0,15836.0,43.0,0,0,11.0
682,682,srednie,0,1.0,0,7679.0,55.0,0,1,9.0
683,683,wyzsze,0,1.0,0,10364.0,61.0,0,1,
684,684,wyzsze,1,0.0,0,6802.0,61.0,0,1,9.0
685,685,srednie,0,1.0,0,4371.0,57.0,1,1,12.0
686,686,srednie,0,1.0,1,10850.0,59.0,0,1,11.0
687,687,podstawowe,0,1.0,0,9144.0,57.0,0,1,10.0
688,688,wyzsze,0,1.0,1,12101.0,54.0,1,0,11.0
689,689,wyzsze,1,0.0,0,8721.0,61.0,0,1,7.0
690,690,podstawowe,0,1.0,0,5736.0,50.0,1,1,5.0
691,691,podstawowe,1,0.0,0,5883.0,42.0,0,1,9.0
692,692,wyzsze,1,1.0,0,9197.0,64.0,0,1,0.0
693,693,podstawowe,1,0.0,0,6467.0,61.0,0,1,11.0
694,694,podstawowe,0,0.0,0,12661.0,48.0,0,1,7.0
695,695,podstawowe,1,1.0,1,10015.0,58.0,0,1,4.0
696,696,wyzsze,1,0.0,0,11600.0,53.0,0,1,6.0
697,697,srednie,0,0.0,0,6096.0,49.0,0,1,9.0
698,698,srednie,0,0.0,1,10061.0,49.0,1,0,
699,699,podstawowe,1,0.0,1,7517.0,53.0,0,1,5.0
700,700,srednie,0,1.0,1,6265.0,64.0,0,1,10.0
701,701,podstawowe,1,0.0,0,6015.0,46.0,0,1,3.0
702,702,wyzsze,0,1.0,0,10961.0,39.0,0,0,10.0
703,703,srednie,1,0.0,0,9268.0,52.0,0,1,3.0
704,704,wyzsze,0,1.0,0,6148.0,43.0,0,1,9.0
705,705,srednie,0,0.0,0,9788.0,45.0,0,1,5.0
706,706,wyzsze,1,1.0,0,6025.0,48.0,0,0,8.0
707,707,srednie,0,1.0,0,12645.0,53.0,0,1,8.0
708,708,wyzsze,1,0.0,0,11423.0,56.0,0,0,9.0
709,709,podstawowe,1,1.0,0,8737.0,65.0,0,1,9.0
710,710,wyzsze,0,1.0,1,5814.0,31.0,0,1,9.0
711,711,wyzsze,1,0.0,0,8714.0,53.0,0,1,12.0
712,712,wyzsze,0,0.0,0,9212.0,52.0,0,1,
713,713,wyzsze,0,1.0,0,8680.0,49.0,0,1,
714,714,srednie,1,1.0,1,9634.0,47.0,1,1,6.0
715,715,wyzsze,1,0.0,0,6645.0,58.0,1,1,5.0
716,716,srednie,0,1.0,0,7939.0,56.0,0,1,
717,717,wyzsze,0,1.0,1,7234.0,59.0,0,1,4.0
718,718,srednie,1,0.0,1,6350.0,46.0,0,1,13.0
719,719,podstawowe,0,1.0,0,7506.0,54.0,0,1,10.0
720,720,podstawowe,0,0.0,1,8597.0,44.0,0,1,10.0
721,721,srednie,1,0.0,0,5582.0,47.0,0,1,8.0
722,722,srednie,0,0.0,0,9734.0,55.0,0,1,0.0
723,723,srednie,1,0.0,0,6341.0,,0,1,12.0
724,724,wyzsze,0,1.0,0,7250.0,43.0,0,1,11.0
725,725,podstawowe,1,1.0,0,10164.0,46.0,0,1,2.0
726,726,podstawowe,0,0.0,1,8590.0,58.0,0,0,12.0
727,727,wyzsze,1,1.0,0,8012.0,62.0,0,1,12.0
728,728,srednie,1,1.0,0,7397.0,55.0,0,1,5.0
729,729,wyzsze,1,1.0,0,11914.0,46.0,0,0,7.0
730,730,srednie,1,1.0,0,8781.0,50.0,0,1,9.0
731,731,wyzsze,1,0.0,0,9958.0,45.0,0,0,14.0
732,732,podstawowe,0,0.0,1,7032.0,58.0,0,1,4.0
733,733,srednie,1,1.0,1,8462.0,41.0,1,1,11.0
734,734,srednie,1,0.0,0,6699.0,64.0,0,1,6.0
735,735,srednie,0,1.0,1,8164.0,66.0,1,1,7.0
736,736,podstawowe,0,1.0,1,5921.0,40.0,0,1,8.0
737,737,srednie,0,1.0,0,4404.0,49.0,0,1,11.0
738,738,podstawowe,1,0.0,1,7542.0,52.0,0,1,1.0
739,739,srednie,1,1.0,0,9908.0,56.0,0,1,11.0
740,740,wyzsze,1,0.0,0,9818.0,58.0,0,0,4.0
741,741,wyzsze,1,1.0,0,11398.0,52.0,0,1,10.0
742,742,podstawowe,0,1.0,0,6524.0,53.0,0,0,6.0
743,743,podstawowe,0,1.0,0,7934.0,59.0,0,1,1.0
744,744,srednie,0,0.0,0,6573.0,63.0,0,1,0.0
745,745,srednie,1,1.0,1,7846.0,56.0,0,1,28.0
746,746,podstawowe,1,0.0,0,5794.0,39.0,0,1,9.0
747,747,wyzsze,0,0.0,1,7945.0,47.0,0,1,3.0
748,748,srednie,1,0.0,0,6530.0,49.0,0,1,37.0
749,749,srednie,1,1.0,0,6882.0,54.0,0,1,12.0
750,750,wyzsze,1,0.0,1,9906.0,46.0,1,1,14.0
751,751,srednie,0,0.0,0,7794.0,63.0,0,1,11.0
752,752,srednie,0,0.0,0,8706.0,49.0,0,0,20.0
753,753,podstawowe,0,1.0,1,6736.0,63.0,1,1,5.0
754,754,wyzsze,0,0.0,0,7750.0,58.0,0,0,12.0
755,755,wyzsze,1,1.0,1,10403.0,57.0,0,1,9.0
756,756,podstawowe,1,0.0,0,7061.0,53.0,0,1,11.0
757,757,wyzsze,0,0.0,1,5321.0,56.0,0,0,11.0
758,758,srednie,1,1.0,0,6623.0,49.0,0,1,11.0
759,759,srednie,1,0.0,0,9344.0,57.0,0,1,4.0
760,760,wyzsze,1,0.0,1,11281.0,60.0,0,1,
761,761,wyzsze,1,0.0,0,8799.0,50.0,0,0,4.0
762,762,srednie,1,1.0,0,7631.0,53.0,0,1,10.0
763,763,wyzsze,0,1.0,0,5049.0,,0,1,12.0
764,764,srednie,0,0.0,0,10793.0,49.0,0,1,11.0
765,765,wyzsze,1,1.0,0,9636.0,46.0,1,1,9.0
766,766,srednie,0,0.0,0,8450.0,56.0,0,1,11.0
767,767,srednie,1,1.0,1,11941.0,49.0,0,0,13.0
768,768,podstawowe,1,0.0,0,5926.0,54.0,0,0,6.0
769,769,srednie,0,1.0,0,8005.0,44.0,0,1,23.0
770,770,podstawowe,1,0.0,1,6996.0,45.0,0,1,
771,771,wyzsze,1,0.0,1,9770.0,48.0,0,1,
772,772,podstawowe,0,0.0,0,6883.0,59.0,0,1,2.0
773,773,wyzsze,1,1.0,0,8371.0,58.0,0,1,11.0
774,774,srednie,1,1.0,1,7201.0,40.0,1,1,2.0
775,775,wyzsze,1,0.0,0,8427.0,58.0,0,1,8.0
776,776,podstawowe,0,0.0,1,12435.0,51.0,0,1,0.0
777,777,wyzsze,0,1.0,0,9862.0,,0,1,8.0
778,778,podstawowe,0,1.0,1,7517.0,48.0,0,0,12.0
779,779,podstawowe,0,0.0,0,5644.0,48.0,1,0,0.0
780,780,srednie,0,1.0,0,10863.0,52.0,0,1,
781,781,srednie,1,0.0,0,7344.0,58.0,0,1,2.0
782,782,podstawowe,1,1.0,1,7353.0,47.0,0,1,29.0
783,783,podstawowe,1,1.0,1,8205.0,46.0,1,1,8.0
784,784,srednie,1,1.0,1,7776.0,53.0,1,1,10.0
785,785,wyzsze,0,0.0,0,7628.0,52.0,0,0,9.0
786,786,podstawowe,1,0.0,1,7460.0,58.0,0,1,5.0
787,787,wyzsze,1,1.0,1,6521.0,51.0,0,1,8.0
788,788,srednie,1,1.0,1,10628.0,51.0,0,1,9.0
789,789,srednie,1,1.0,0,7951.0,52.0,0,0,2.0
790,790,podstawowe,1,1.0,1,8618.0,54.0,0,1,13.0
791,791,wyzsze,0,1.0,0,11836.0,54.0,0,0,9.0
792,792,wyzsze,0,0.0,0,7440.0,59.0,0,1,6.0
793,793,wyzsze,1,1.0,1,6480.0,45.0,0,1,10.0
794,794,podstawowe,1,0.0,1,11024.0,51.0,0,1,
795,795,wyzsze,1,0.0,0,9604.0,55.0,0,1,11.0
796,796,wyzsze,1,0.0,0,6512.0,46.0,0,1,8.0
797,797,wyzsze,0,0.0,0,7951.0,48.0,0,1,12.0
798,798,podstawowe,0,0.0,1,6671.0,51.0,0,1,10.0
799,799,podstawowe,1,0.0,1,6027.0,55.0,1,1,4.0
800,800,wyzsze,1,0.0,0,7451.0,45.0,0,0,11.0
801,801,wyzsze,1,1.0,0,8516.0,57.0,0,1,11.0
802,802,wyzsze,1,1.0,1,8168.0,56.0,0,1,
803,803,srednie,1,0.0,0,7070.0,51.0,0,1,
804,804,podstawowe,0,0.0,0,5906.0,49.0,0,1,6.0
805,805,wyzsze,0,0.0,1,6206.0,38.0,1,1,4.0
806,806,podstawowe,1,1.0,0,7465.0,59.0,0,1,8.0
807,807,wyzsze,1,1.0,0,9092.0,47.0,0,1,10.0
808,808,srednie,0,0.0,0,8982.0,57.0,0,1,12.0
809,809,podstawowe,1,1.0,1,7338.0,44.0,0,1,11.0
810,810,podstawowe,0,0.0,1,6046.0,45.0,0,0,2.0
811,811,wyzsze,1,1.0,0,5443.0,45.0,0,1,4.0
812,812,wyzsze,0,1.0,0,7799.0,60.0,0,1,11.0
813,813,podstawowe,1,0.0,1,5128.0,65.0,0,1,11.0
814,814,wyzsze,1,0.0,0,,44.0,0,1,10.0
815,815,podstawowe,1,1.0,0,10420.0,,0,1,7.0
816,816,wyzsze,0,1.0,1,9299.0,48.0,1,1,13.0
817,817,srednie,1,0.0,1,7758.0,52.0,0,0,10.0
818,818,srednie,1,1.0,1,9455.0,46.0,1,1,10.0
819,819,srednie,0,1.0,1,7781.0,55.0,0,1,11.0
